type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_countries,prod_countries_cnt,main_genre,dbscan_clusters
SHOW,2019,75,2.0,7.7,3826.0,14.707,7.933,KR,1,comedy,29
SHOW,2020,51,1.0,8.6,5310.0,2.329,8.0,US,1,comedy,1
SHOW,2019,17,2.0,7.1,16027.0,19.49,7.4,US,1,drama,13
SHOW,2019,59,1.0,7.8,27439.0,14.137,7.6,US,1,documentation,35
SHOW,2020,52,1.0,7.1,7354.0,10.282,6.9,US,1,crime,20
SHOW,2019,53,1.0,7.9,10892.0,6.426,7.5,US,1,documentation,35
SHOW,2020,64,1.0,8.1,6033.0,28.255,8.8,KR,1,drama,53
SHOW,2020,23,1.0,7.9,4902.0,13.641,7.6,JP,1,drama,9
SHOW,2020,32,1.0,7.3,4270.0,8.545,8.1,US,1,comedy,1
SHOW,2019,42,1.0,6.0,13745.0,19.7,7.7,US,1,scifi,2
SHOW,2020,42,1.0,7.4,7912.0,13.282,7.6,US,1,documentation,35
SHOW,2019,22,2.0,7.6,9434.0,6.88,6.7,US,1,comedy,1
SHOW,2019,31,2.0,7.9,2760.0,4.101,7.9,US,1,documentation,35
SHOW,2020,68,1.0,7.2,213.0,4.131,7.0,KR,1,comedy,29
SHOW,2019,42,4.0,6.8,7359.0,20.911,7.0,ES,1,crime,80
SHOW,2019,44,1.0,6.4,8455.0,13.586,6.8,US,1,drama,13
SHOW,2020,47,1.0,5.9,7468.0,8.039,7.1,GB,1,action,22
SHOW,2019,46,1.0,7.6,13370.0,6.571,7.2,US,2,crime,20
SHOW,2020,55,1.0,6.6,16768.0,14.393,6.8,GB,1,drama,41
SHOW,2020,49,1.0,7.6,14066.0,14.067,8.1,US,1,drama,13
SHOW,2019,56,1.0,7.4,7930.0,10.445,7.5,US,1,drama,13
SHOW,2020,53,1.0,7.5,9327.0,8.085,6.8,AU,1,drama,14
SHOW,2019,22,2.0,6.5,602.0,1.802,9.7,ES,1,action,86
SHOW,2020,25,1.0,7.2,2440.0,14.208,7.86,JP,1,action,7
SHOW,2019,42,1.0,5.7,3041.0,8.783,5.9,FR,1,drama,51
SHOW,2019,40,1.0,6.6,3568.0,4.47,6.8,US,1,reality,5
SHOW,2020,38,2.0,6.9,4505.0,45.91,7.5,US,1,drama,13
SHOW,2019,13,4.0,6.7,194.0,7.24,7.4,US,1,animation,25
SHOW,2020,25,1.0,7.5,16978.0,16.738,8.2,US,1,drama,13
SHOW,2019,25,4.0,7.9,5744.0,16.916,8.1,US,1,animation,25
SHOW,2019,61,2.0,6.5,7526.0,23.996,7.7,ES,1,drama,49
SHOW,2019,63,1.0,8.2,7982.0,29.264,8.475,KR,1,drama,53
SHOW,2020,20,1.0,7.9,6318.0,4.316,7.5,AU,1,comedy,26
SHOW,2020,48,1.0,8.2,18134.0,12.662,7.3,SE,1,drama,76
SHOW,2020,24,1.0,8.2,1475.0,7.437,8.6,CN,2,scifi,79
SHOW,2019,20,1.0,6.9,598.0,1.4,7.2,US,1,comedy,1
SHOW,2020,52,1.0,7.4,6723.0,9.697,8.0,US,1,drama,13
SHOW,2020,50,1.0,7.3,3646.0,4.72,8.0,US,1,reality,5
SHOW,2019,22,2.0,6.6,1196.0,5.056,6.5,KR,1,drama,53
SHOW,2020,67,1.0,7.4,16934.0,7.173,7.4,US,1,documentation,35
SHOW,2019,86,1.0,7.4,287.0,0.699,10.0,US,1,documentation,35
SHOW,2020,42,2.0,6.8,9577.0,11.461,7.5,DE,1,drama,68
SHOW,2019,40,1.0,4.6,16918.0,16.064,5.66,US,1,drama,13
SHOW,2019,22,2.0,8.0,5312.0,9.751,7.8,US,1,documentation,35
SHOW,2019,24,1.0,7.8,2038.0,9.913,7.4,JP,1,scifi,11
SHOW,2019,80,3.0,8.3,4351.0,16.156,8.114,KR,1,drama,53
SHOW,2019,28,2.0,8.1,2631.0,13.878,8.6,US,1,animation,25
SHOW,2020,45,1.0,7.8,6927.0,14.707,7.1,US,1,documentation,35
SHOW,2020,44,1.0,7.2,3446.0,4.465,7.4,US,1,crime,20
SHOW,2020,25,2.0,7.4,776.0,1.366,8.0,US,1,documentation,35
SHOW,2019,24,2.0,5.9,314.0,10.237,7.0,US,1,action,10
SHOW,2020,51,1.0,6.2,739.0,7.036,7.0,TW,2,drama,38
SHOW,2019,25,2.0,6.3,1420.0,32.402,8.0,JP,1,scifi,11
SHOW,2019,29,3.0,7.1,6857.0,7.974,7.7,US,1,comedy,1
SHOW,2020,27,2.0,8.4,1118.0,8.164,8.5,PH,1,drama,-1
SHOW,2020,49,1.0,7.5,6128.0,19.173,7.1,US,1,action,10
SHOW,2020,27,2.0,7.3,3966.0,29.598,8.0,US,1,comedy,1
SHOW,2019,43,3.0,7.0,21802.0,16.327,7.7,TR,1,thriller,-1
SHOW,2019,23,2.0,5.2,2728.0,15.251,7.3,US,1,reality,5
SHOW,2019,26,2.0,7.0,10725.0,17.648,8.089,US,1,drama,13
SHOW,2020,29,1.0,6.1,4546.0,20.607,6.8,JP,1,drama,9
SHOW,2019,66,1.0,7.6,2107.0,4.747,7.3,US,1,drama,13
SHOW,2020,41,1.0,6.1,10961.0,8.382,6.8,US,1,horror,-1
SHOW,2019,45,2.0,6.5,1638.0,14.23,6.6,ES,1,crime,80
SHOW,2020,24,1.0,5.9,4203.0,9.85,6.7,US,1,comedy,1
SHOW,2020,73,1.0,7.8,109.0,15.464,8.0,KR,1,drama,53
SHOW,2020,41,1.0,5.6,560.0,6.19,7.1,AR,1,crime,87
SHOW,2019,35,4.0,7.2,1358.0,13.206,8.4,US,1,animation,25
SHOW,2020,53,1.0,6.8,3506.0,21.052,7.1,ES,1,scifi,-1
SHOW,2020,41,2.0,6.5,5701.0,24.53,7.5,ES,1,comedy,65
SHOW,2019,50,1.0,7.6,4560.0,10.26,7.4,FR,1,drama,51
SHOW,2020,30,2.0,7.3,2697.0,3.205,7.8,US,1,comedy,1
SHOW,2020,70,1.0,8.0,2073.0,7.735,8.286,KR,1,drama,53
SHOW,2020,24,1.0,7.2,2605.0,18.263,8.4,JP,1,scifi,11
SHOW,2019,74,1.0,8.1,1274.0,7.252,8.4,KR,1,thriller,60
SHOW,2020,62,1.0,7.1,3172.0,2.792,7.3,US,1,crime,20
SHOW,2019,24,1.0,6.6,1200.0,4.263,6.4,US,3,scifi,2
SHOW,2020,45,2.0,7.5,3673.0,13.922,7.4,BR,1,crime,-1
SHOW,2020,51,1.0,7.4,8129.0,10.486,7.7,US,1,comedy,1
SHOW,2020,44,1.0,7.8,1006.0,3.433,7.9,US,1,documentation,35
SHOW,2019,13,3.0,6.4,173.0,10.686,7.0,FR,2,animation,15
SHOW,2020,6,3.0,5.8,141.0,2.632,9.8,US,1,comedy,1
SHOW,2019,27,1.0,7.0,7431.0,5.235,7.2,GB,1,comedy,0
SHOW,2019,33,3.0,7.4,4051.0,12.624,7.3,FR,1,comedy,17
SHOW,2020,58,1.0,7.1,2926.0,8.046,6.6,FR,2,drama,51
SHOW,2019,32,1.0,6.4,2020.0,1.443,6.2,US,1,documentation,35
SHOW,2020,45,1.0,6.7,9053.0,27.981,6.916,ES,1,crime,80
SHOW,2019,62,1.0,7.6,581.0,1.923,6.6,AR,1,history,-1
SHOW,2020,46,2.0,7.5,14206.0,14.642,8.1,TR,1,drama,62
SHOW,2019,48,1.0,7.4,8984.0,4.44,7.3,US,1,crime,20
SHOW,2019,39,2.0,9.1,69316.0,9.584,8.3,IN,1,drama,54
SHOW,2020,48,1.0,8.6,2311.0,6.268,6.8,US,1,documentation,35
SHOW,2020,27,3.0,5.6,1101.0,8.584,7.6,US,1,reality,5
SHOW,2019,61,1.0,7.1,2127.0,7.573,7.4,ES,1,documentation,88
SHOW,2019,55,1.0,6.6,10691.0,6.571,6.8,GB,1,crime,46
SHOW,2020,44,1.0,7.5,1724.0,4.812,8.2,US,1,documentation,35
SHOW,2019,19,2.0,8.1,804.0,7.564,8.8,AU,1,comedy,26
SHOW,2020,46,2.0,6.7,1834.0,4.268,7.3,IL,1,crime,-1
SHOW,2019,54,3.0,6.4,1420.0,3.167,6.9,GB,1,reality,18
SHOW,2019,29,2.0,5.9,2920.0,11.386,7.1,US,1,comedy,1
SHOW,2020,22,2.0,6.8,4100.0,7.172,7.0,GB,1,documentation,64
SHOW,2019,25,2.0,7.5,2983.0,12.449,7.3,CA,1,animation,12
SHOW,2020,42,1.0,7.3,2561.0,22.871,7.3,CO,1,crime,42
SHOW,2020,30,3.0,7.4,765.0,3.051,7.1,ES,1,documentation,88
SHOW,2020,53,1.0,7.6,2511.0,24.845,8.6,KR,1,drama,53
SHOW,2020,29,1.0,5.7,4389.0,7.928,6.9,NL,1,thriller,-1
SHOW,2019,63,1.0,8.0,5278.0,15.982,8.076,KR,1,drama,53
SHOW,2019,44,2.0,5.7,701.0,7.873,8.2,BR,1,thriller,-1
SHOW,2019,29,2.0,7.7,13794.0,8.298,7.3,NO,1,comedy,-1
SHOW,2019,35,2.0,8.5,19158.0,11.392,8.2,IN,1,drama,54
SHOW,2019,27,2.0,6.5,512.0,13.06,7.0,US,1,family,4
SHOW,2020,9,1.0,5.7,931.0,0.6,10.0,KR,1,thriller,60
SHOW,2019,24,6.0,5.7,1467.0,57.899,6.946,US,1,family,4
SHOW,2019,178,1.0,7.6,524.0,2.626,8.7,MX,1,documentation,-1
SHOW,2020,93,2.0,8.8,5099.0,27.612,8.983,KR,1,drama,53
SHOW,2020,34,1.0,7.4,1395.0,8.281,6.8,US,1,documentation,35
SHOW,2020,37,1.0,5.7,4055.0,3.447,6.4,US,1,documentation,35
SHOW,2020,26,1.0,6.4,2992.0,11.82,7.3,JP,1,action,7
SHOW,2020,49,1.0,7.1,9461.0,4.87,6.9,GB,1,documentation,64
SHOW,2019,50,1.0,7.6,1711.0,3.109,7.6,BR,1,documentation,81
SHOW,2020,49,1.0,6.3,512.0,4.759,7.9,TW,1,drama,38
SHOW,2020,43,2.0,5.9,1240.0,2.243,7.5,ZA,1,thriller,-1
SHOW,2020,44,1.0,6.5,3596.0,12.757,6.8,GB,1,documentation,64
SHOW,2020,45,2.0,7.9,22274.0,14.297,7.2,TR,1,drama,62
SHOW,2019,8,1.0,7.6,1766.0,1.065,7.4,GB,1,documentation,64
SHOW,2019,34,1.0,7.4,623.0,3.315,8.3,US,1,documentation,35
SHOW,2020,53,1.0,7.0,3298.0,4.32,7.4,US,1,documentation,35
SHOW,2020,19,1.0,6.4,466.0,7.534,5.8,US,1,reality,5
SHOW,2019,26,1.0,6.4,4542.0,4.855,6.6,US,1,comedy,1
SHOW,2019,49,1.0,6.2,2687.0,8.768,6.0,DE,1,drama,68
SHOW,2019,12,1.0,8.2,1616.0,8.237,7.4,JP,1,animation,8
SHOW,2019,52,2.0,6.8,5534.0,106.624,8.5,KR,1,scifi,30
SHOW,2019,26,1.0,7.7,2024.0,3.534,7.6,BR,1,comedy,83
SHOW,2020,22,1.0,6.9,3215.0,63.817,6.6,US,1,documentation,35
SHOW,2019,29,2.0,6.5,2152.0,11.332,6.5,ES,1,comedy,65
SHOW,2020,32,1.0,7.1,1415.0,8.238,6.3,US,1,documentation,35
SHOW,2019,60,1.0,7.4,2952.0,3.312,7.6,FR,1,documentation,37
SHOW,2020,21,1.0,2.4,149.0,1.727,2.8,FR,1,reality,-1
SHOW,2019,36,1.0,6.5,3179.0,3.871,6.2,US,1,comedy,1
SHOW,2019,47,1.0,7.2,1616.0,15.604,7.6,AR,1,crime,87
SHOW,2020,40,1.0,5.7,1289.0,14.702,7.5,FR,1,scifi,-1
SHOW,2020,27,1.0,7.2,6319.0,4.971,7.6,IN,1,drama,54
SHOW,2019,55,1.0,7.9,2459.0,9.96,8.4,KR,1,drama,53
SHOW,2020,73,1.0,7.2,2381.0,16.785,8.3,KR,1,drama,53
SHOW,2019,27,2.0,6.3,1208.0,5.019,5.5,US,1,reality,5
SHOW,2019,51,2.0,6.8,437.0,7.492,7.7,ES,1,drama,49
SHOW,2020,47,1.0,7.3,11711.0,10.598,7.5,US,1,drama,13
SHOW,2020,41,1.0,7.0,961.0,4.113,6.7,DE,1,drama,68
SHOW,2019,24,1.0,6.5,968.0,8.926,7.6,AU,1,scifi,24
SHOW,2020,56,1.0,5.9,9252.0,23.608,7.692,US,1,thriller,47
SHOW,2020,43,3.0,6.0,2732.0,54.788,6.9,IT,1,drama,72
SHOW,2020,45,1.0,5.9,2996.0,17.252,7.7,IT,1,drama,72
SHOW,2019,38,2.0,6.2,2474.0,18.361,7.1,CO,1,scifi,-1
SHOW,2019,10,5.0,5.2,83.0,0.832,10.0,NL,2,animation,-1
SHOW,2019,24,1.0,6.0,627.0,10.92,7.0,JP,1,animation,8
SHOW,2019,44,2.0,7.8,3264.0,31.761,7.6,MX,1,drama,39
SHOW,2019,36,1.0,6.3,1055.0,7.419,7.4,US,1,documentation,35
SHOW,2019,44,1.0,6.7,1066.0,1.067,8.0,US,1,documentation,35
SHOW,2019,23,1.0,5.2,717.0,7.614,6.7,US,1,crime,20
SHOW,2020,48,1.0,6.3,2762.0,6.633,6.9,US,1,documentation,35
SHOW,2020,64,1.0,8.0,2622.0,3.368,7.4,US,1,documentation,35
SHOW,2020,36,1.0,5.6,526.0,1.467,6.8,US,1,reality,5
SHOW,2019,47,1.0,7.9,2601.0,14.852,8.4,KR,1,drama,53
SHOW,2019,64,1.0,6.7,571.0,5.835,7.0,ES,1,drama,49
SHOW,2019,50,1.0,6.5,3887.0,7.08,6.6,IN,1,thriller,-1
SHOW,2019,25,2.0,8.0,4869.0,85.14,8.3,JP,1,animation,8
SHOW,2019,19,2.0,6.6,2606.0,3.864,6.7,US,1,reality,5
SHOW,2019,29,1.0,5.3,1716.0,1.408,5.6,US,1,comedy,1
SHOW,2020,46,1.0,6.5,2128.0,7.159,6.7,BR,1,scifi,-1
SHOW,2019,52,2.0,6.4,1452.0,8.205,7.5,FR,1,horror,-1
SHOW,2019,41,1.0,8.0,2191.0,29.769,8.4,CN,1,drama,45
SHOW,2020,46,1.0,6.6,5598.0,8.472,6.9,FR,1,drama,51
SHOW,2020,47,1.0,7.4,719.0,1.33,8.7,FR,1,reality,-1
SHOW,2019,50,1.0,7.2,3151.0,7.175,7.5,IT,1,crime,-1
SHOW,2019,63,1.0,7.6,3252.0,22.161,8.419,KR,1,drama,53
SHOW,2020,53,1.0,6.6,4134.0,17.311,7.0,ES,1,crime,80
SHOW,2020,47,1.0,5.4,8998.0,7.04,6.6,IN,1,thriller,-1
SHOW,2019,43,1.0,8.1,2060.0,24.761,8.333,KR,1,romance,-1
SHOW,2020,20,2.0,7.7,93.0,16.041,9.5,CN,1,scifi,79
SHOW,2020,23,1.0,8.3,30.0,7.501,9.7,JP,1,animation,8
SHOW,2019,12,2.0,6.3,95.0,1.375,7.2,CN,1,animation,-1
SHOW,2020,63,2.0,7.9,1639.0,27.87,8.1,KR,1,scifi,30
SHOW,2020,50,1.0,7.6,1230.0,7.752,7.6,AR,1,documentation,82
SHOW,2019,48,2.0,7.5,2246.0,25.264,8.3,KR,1,drama,53
SHOW,2019,43,1.0,6.5,969.0,1.143,6.5,ZA,1,crime,-1
SHOW,2019,47,2.0,6.3,879.0,7.418,6.8,NL,2,drama,-1
SHOW,2020,52,1.0,6.4,1068.0,3.075,6.7,US,1,documentation,35
SHOW,2019,63,1.0,7.1,2324.0,15.15,8.3,KR,1,scifi,30
SHOW,2019,50,2.0,7.7,6147.0,252.688,7.5,JP,1,drama,9
SHOW,2019,24,2.0,4.5,1846.0,82.799,7.337,US,1,animation,25
SHOW,2020,51,1.0,6.4,1195.0,10.551,7.8,KR,1,scifi,30
SHOW,2019,57,1.0,7.5,2658.0,3.678,7.1,DE,1,crime,-1
SHOW,2020,60,1.0,7.3,1539.0,5.02,7.8,KR,1,comedy,29
SHOW,2020,69,1.0,7.1,907.0,4.721,8.1,KR,1,drama,53
SHOW,2020,39,1.0,6.5,80.0,4.271,4.3,US,1,animation,25
SHOW,2020,36,1.0,6.4,399.0,2.441,8.5,US,1,reality,5
SHOW,2020,30,1.0,7.6,2372.0,18.949,7.763,KR,1,drama,53
SHOW,2019,48,1.0,6.2,1020.0,13.245,6.6,FR,1,drama,51
SHOW,2020,63,1.0,7.4,1112.0,9.729,7.0,US,1,documentation,35
SHOW,2019,45,4.0,7.4,706.0,9.3,7.1,JP,1,reality,61
SHOW,2019,34,2.0,7.8,538.0,1.813,8.7,DE,1,documentation,59
SHOW,2019,46,2.0,6.8,1303.0,3.965,6.3,FR,1,comedy,17
SHOW,2020,55,1.0,8.1,11276.0,9.821,7.5,US,1,crime,20
SHOW,2020,25,1.0,5.0,1241.0,6.667,6.9,GB,1,documentation,64
SHOW,2019,57,1.0,7.1,513.0,3.804,6.9,ES,1,drama,49
SHOW,2020,50,1.0,6.8,785.0,2.586,7.3,BR,1,reality,89
SHOW,2019,63,1.0,7.8,1405.0,24.844,8.4,KR,1,drama,53
SHOW,2020,26,1.0,6.3,2426.0,8.046,7.5,US,1,comedy,1
SHOW,2019,51,2.0,7.5,1356.0,7.195,8.6,BR,1,drama,77
SHOW,2020,35,1.0,6.6,351.0,1.517,10.0,US,1,reality,5
SHOW,2020,67,1.0,6.6,620.0,8.209,6.4,KR,1,crime,57
SHOW,2020,58,1.0,7.0,2463.0,33.319,7.5,AR,1,documentation,82
SHOW,2020,39,1.0,7.4,1206.0,3.011,6.9,US,2,reality,5
SHOW,2019,12,4.0,7.6,603.0,7.066,8.3,CN,1,documentation,-1
SHOW,2019,36,1.0,8.2,1135.0,17.297,9.0,CN,1,action,31
SHOW,2019,23,3.0,7.6,697.0,6.936,9.0,CA,1,comedy,21
SHOW,2020,40,1.0,5.8,413.0,1.408,8.0,US,1,reality,5
SHOW,2019,3,1.0,7.4,2922.0,3.208,6.9,US,1,comedy,1
SHOW,2020,48,1.0,6.8,2177.0,6.856,7.0,DE,1,drama,68
SHOW,2020,12,1.0,8.1,572.0,3.911,8.8,GB,1,animation,3
SHOW,2020,43,1.0,7.1,1207.0,9.677,6.2,US,1,reality,5
SHOW,2020,43,1.0,6.5,25.0,2.137,6.3,TH,1,drama,74
SHOW,2020,27,2.0,6.8,934.0,4.813,7.2,AR,1,comedy,-1
SHOW,2020,35,1.0,7.8,1313.0,8.231,7.2,US,1,documentation,35
SHOW,2019,23,2.0,7.5,289.0,6.453,8.0,US,1,family,4
SHOW,2020,37,1.0,8.1,6710.0,1.4,8.1,IN,1,drama,54
SHOW,2019,41,1.0,7.2,2523.0,8.869,6.8,CO,1,crime,42
SHOW,2019,46,1.0,7.3,237.0,8.369,8.2,CN,1,drama,45
SHOW,2020,28,2.0,6.7,1760.0,8.408,9.0,IN,1,comedy,90
SHOW,2020,20,1.0,3.9,1483.0,10.16,5.9,US,1,documentation,35
SHOW,2019,56,2.0,7.6,1600.0,4.572,8.2,US,1,reality,5
SHOW,2020,25,1.0,6.4,175.0,5.31,9.2,CA,1,family,84
SHOW,2019,45,2.0,6.8,1872.0,36.514,7.4,US,1,action,10
SHOW,2019,44,1.0,7.6,5209.0,6.928,7.1,DE,1,drama,68
SHOW,2019,43,1.0,7.6,2152.0,2.1,7.5,US,1,crime,20
SHOW,2020,40,1.0,6.8,453.0,6.072,7.0,JP,1,drama,9
SHOW,2020,31,1.0,5.6,2487.0,11.161,6.8,BR,1,comedy,83
SHOW,2019,38,1.0,5.9,783.0,0.706,6.2,US,1,reality,5
SHOW,2020,26,1.0,7.4,782.0,1.858,7.4,BR,1,comedy,83
SHOW,2020,24,1.0,6.0,591.0,6.905,7.7,JP,1,animation,8
SHOW,2019,40,2.0,6.7,641.0,26.206,9.1,AR,1,drama,16
SHOW,2019,45,1.0,6.2,632.0,1.4,8.3,AU,1,reality,43
SHOW,2020,29,3.0,6.7,1211.0,11.279,7.8,US,1,comedy,1
SHOW,2020,60,1.0,7.8,1526.0,1.775,7.6,IT,1,documentation,-1
SHOW,2019,50,1.0,5.1,221.0,105.774,4.0,MX,1,drama,39
SHOW,2020,43,1.0,7.2,1671.0,5.588,7.0,US,1,documentation,35
SHOW,2020,24,2.0,6.1,299.0,9.927,6.6,AU,1,family,-1
SHOW,2019,24,1.0,5.4,993.0,12.306,7.7,US,1,comedy,1
SHOW,2019,80,1.0,7.6,176.0,5.171,9.1,KR,1,drama,53
SHOW,2020,6,1.0,7.1,158.0,9.73,5.3,GB,1,documentation,64
SHOW,2019,9,2.0,6.9,71.0,5.127,9.0,JP,1,fantasy,-1
SHOW,2020,48,1.0,7.8,67.0,2.067,8.5,KR,1,documentation,-1
SHOW,2020,19,1.0,4.9,923.0,1.96,8.0,US,1,comedy,1
SHOW,2020,46,1.0,6.5,178.0,3.778,10.0,CO,1,drama,32
SHOW,2019,49,1.0,6.2,1279.0,14.772,7.2,TH,1,drama,74
SHOW,2019,45,1.0,6.4,1121.0,33.416,7.1,MX,1,action,-1
SHOW,2019,45,2.0,7.2,1466.0,14.059,7.8,CN,1,drama,45
SHOW,2020,27,2.0,5.3,568.0,9.044,7.5,ES,1,action,86
SHOW,2020,33,1.0,5.5,3712.0,3.402,6.8,IN,1,comedy,90
SHOW,2020,23,1.0,7.6,2254.0,5.929,7.4,US,1,documentation,35
SHOW,2019,29,5.0,6.4,2632.0,18.784,8.6,US,1,comedy,1
SHOW,2020,28,1.0,5.1,1966.0,2.033,5.2,US,1,comedy,1
SHOW,2019,27,1.0,7.1,1607.0,9.498,6.9,US,1,crime,20
SHOW,2020,30,1.0,6.9,409.0,2.634,5.5,BR,1,documentation,81
SHOW,2019,52,1.0,7.3,760.0,28.05,7.6,CO,1,action,-1
SHOW,2019,41,1.0,6.9,333.0,3.965,7.7,MX,1,drama,39
SHOW,2020,48,1.0,7.1,2344.0,14.787,7.1,ES,1,thriller,69
SHOW,2019,38,1.0,5.8,701.0,8.38,6.6,MX,1,drama,39
SHOW,2019,45,1.0,7.9,744.0,3.878,8.3,AR,1,sport,-1
SHOW,2019,46,2.0,7.8,3483.0,10.758,7.2,BR,1,drama,77
SHOW,2019,75,1.0,8.0,938.0,6.289,8.7,KR,1,drama,53
SHOW,2019,37,1.0,8.2,32.0,1.771,10.0,LB,1,drama,-1
SHOW,2019,23,1.0,5.9,612.0,4.35,7.0,JP,1,animation,8
SHOW,2020,36,2.0,6.2,3085.0,3.863,8.8,US,2,reality,5
SHOW,2019,31,1.0,6.7,2832.0,1.672,5.4,FR,1,comedy,17
SHOW,2019,52,1.0,7.8,427.0,2.183,8.8,ES,1,documentation,88
SHOW,2019,46,1.0,4.9,8906.0,2.799,7.0,IN,1,scifi,-1
SHOW,2019,26,1.0,6.9,1254.0,1.353,7.1,US,1,documentation,35
SHOW,2019,25,1.0,6.9,539.0,7.629,7.9,JP,1,animation,8
SHOW,2020,59,1.0,7.3,1408.0,3.275,7.5,TW,1,drama,38
SHOW,2019,64,1.0,6.7,784.0,8.09,7.5,KR,1,thriller,60
SHOW,2020,70,1.0,5.8,161.0,5.671,9.0,TW,1,scifi,-1
SHOW,2020,30,1.0,6.4,394.0,11.722,6.7,ES,1,documentation,88
SHOW,2020,55,1.0,7.4,2083.0,6.71,7.1,US,1,documentation,35
SHOW,2020,43,1.0,7.3,1394.0,6.559,7.6,DE,1,documentation,59
SHOW,2019,24,1.0,6.4,384.0,3.322,6.8,JP,1,action,7
SHOW,2020,47,1.0,7.1,2532.0,3.723,8.0,US,1,documentation,35
SHOW,2020,50,1.0,6.3,4841.0,9.426,7.3,ES,2,drama,49
SHOW,2019,44,1.0,7.3,865.0,11.376,7.3,MX,1,crime,-1
SHOW,2019,45,1.0,7.6,216.0,3.97,9.2,CN,1,drama,45
SHOW,2019,23,2.0,5.7,6.0,1.541,8.3,HK,1,drama,-1
SHOW,2020,46,1.0,7.9,629.0,8.864,8.3,CN,1,comedy,55
SHOW,2019,13,3.0,5.5,1015.0,7.955,4.5,US,1,comedy,1
SHOW,2019,14,1.0,6.6,682.0,3.485,6.6,US,1,family,4
SHOW,2019,45,1.0,7.9,387.0,16.225,9.2,CN,1,comedy,55
SHOW,2019,24,1.0,4.3,717.0,3.863,5.6,GB,1,reality,18
SHOW,2019,44,1.0,4.9,21.0,2.737,9.3,TH,1,drama,74
SHOW,2019,47,1.0,5.5,371.0,3.301,6.6,TW,1,crime,-1
SHOW,2020,49,1.0,7.0,2327.0,2.939,7.3,FR,1,documentation,37
SHOW,2019,29,3.0,4.1,347.0,9.46,8.2,US,1,comedy,1
SHOW,2020,50,2.0,6.0,503.0,2.344,10.0,ZA,1,drama,-1
SHOW,2019,41,1.0,7.0,1176.0,1.976,7.6,US,1,reality,5
SHOW,2020,21,2.0,7.6,78.0,3.171,8.2,US,1,animation,25
SHOW,2019,44,2.0,7.4,280.0,6.064,7.4,CN,1,action,31
SHOW,2020,20,1.0,5.7,664.0,12.324,6.8,US,1,drama,13
SHOW,2020,54,1.0,7.7,531.0,1.323,7.7,GB,2,reality,18
SHOW,2019,44,2.0,6.8,13005.0,4.509,7.4,IN,1,action,-1
SHOW,2019,32,1.0,3.4,10097.0,4.756,6.5,JO,1,drama,-1
SHOW,2020,29,1.0,7.0,855.0,2.907,6.4,US,1,documentation,35
SHOW,2020,9,6.0,7.9,242.0,7.048,8.7,US,1,comedy,1
SHOW,2019,43,1.0,6.7,699.0,3.771,7.1,TW,1,drama,38
SHOW,2019,33,1.0,7.3,1124.0,3.572,7.1,AR,2,documentation,82
SHOW,2019,44,1.0,7.2,601.0,10.936,7.9,CN,1,drama,45
SHOW,2019,23,4.0,6.7,154.0,3.312,8.5,US,1,animation,25
SHOW,2019,43,1.0,5.9,965.0,20.807,6.2,MX,1,drama,39
SHOW,2019,35,1.0,6.7,818.0,8.368,6.3,JP,1,drama,9
SHOW,2019,58,1.0,7.2,167.0,6.808,9.0,CN,1,drama,45
SHOW,2020,28,1.0,4.2,816.0,1.672,5.7,US,1,reality,5
SHOW,2020,62,1.0,7.7,793.0,4.022,8.7,KR,1,drama,53
SHOW,2019,44,1.0,7.5,357.0,1.89,9.0,JP,1,comedy,27
SHOW,2020,38,1.0,5.5,138.0,1.597,8.7,DE,1,reality,-1
SHOW,2019,38,1.0,6.5,1156.0,5.508,6.4,DE,1,drama,68
SHOW,2020,40,1.0,6.5,186.0,1.965,8.5,TW,1,scifi,-1
SHOW,2019,15,1.0,4.7,39.0,1.396,10.0,BR,1,comedy,83
SHOW,2019,60,1.0,7.0,383.0,3.998,7.4,KR,1,drama,53
SHOW,2019,50,1.0,8.2,2608.0,1.716,7.2,US,1,reality,5
SHOW,2019,23,2.0,6.5,563.0,0.961,6.2,US,1,comedy,1
SHOW,2020,39,1.0,6.1,133.0,1.795,8.5,ES,1,music,-1
SHOW,2019,71,1.0,8.0,94.0,6.367,4.9,TW,1,family,-1
SHOW,2019,59,1.0,7.3,576.0,1.513,6.0,US,1,documentation,35
SHOW,2020,44,1.0,6.0,151.0,2.435,10.0,BR,1,reality,89
SHOW,2019,13,3.0,6.8,54.0,2.196,8.0,KR,1,animation,34
SHOW,2019,40,1.0,6.6,323.0,4.774,9.1,US,1,documentation,35
SHOW,2019,46,1.0,5.6,46.0,2.664,9.3,TH,1,thriller,-1
SHOW,2020,34,1.0,7.4,1542.0,2.624,7.3,IO,1,drama,-1
SHOW,2020,64,1.0,5.0,114.0,1.879,7.5,TW,2,reality,-1
SHOW,2020,55,1.0,6.5,64.0,2.426,6.7,TH,1,drama,74
SHOW,2020,30,2.0,5.5,219.0,3.255,7.7,US,1,comedy,1
SHOW,2019,42,1.0,7.5,813.0,9.173,7.4,MX,1,thriller,-1
SHOW,2019,51,1.0,6.3,135.0,3.577,7.0,SN,1,action,-1
SHOW,2019,30,1.0,5.0,195.0,2.832,10.0,AR,1,drama,16
